City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
363,yarmouth,41.7057,-70.2286,23.41,91,100,3.09,US,1689981589
364,copiapo,-27.3667,-70.3333,11.83,60,38,1.41,CL,1689981589
365,bonthe,7.5264,-12.505,25.2,89,100,5.11,SL,1689981589
366,tazovsky,67.4667,78.7,16.7,71,99,2.69,RU,1689981589
367,east ballina,-28.8667,153.5833,14.33,68,6,5.1,AU,1689981476
368,chibougamau,49.9168,-74.3659,16.79,82,100,2.38,CA,1689981590
369,vila franca do campo,37.7167,-25.4333,21.23,90,96,0.52,PT,1689981590
370,sinabang,2.4803,96.3801,26.04,84,98,1.17,ID,1689981590
371,port antonio,18.18,-76.4612,32.78,79,2,4.26,JM,1689981590
372,yanqul,23.5905,56.5501,33.19,46,83,1.66,OM,1689981591
373,saint-philippe,-21.3585,55.7679,18.77,85,71,6.55,RE,1689981591
374,dhuusamarreeb,5.535,46.3861,24.8,72,98,10.26,SO,1689981591
375,fort-shevchenko,44.5086,50.263,27.13,57,23,4.29,KZ,1689981591
376,saipan,15.1355,145.701,29.39,100,75,7.2,MP,1689981592
377,bethanie,-26.4833,17.15,11.48,17,48,2.47,NA,1689981592
378,paita,-5.0892,-81.1144,22.36,78,2,8.6,PE,1689981592
379,lompoc,34.6391,-120.4579,35.94,73,75,3.6,US,1689981413
380,popondetta,-8.7537,148.2534,26.84,76,78,0.42,PG,1689981593
381,tongouson,5.0214,120.1328,26.84,81,100,4.1,PH,1689981593
382,bulungu,-4.55,18.6,25.88,41,59,0.5,CD,1689981594
383,praia da vitoria,38.7333,-27.0667,22.09,100,40,0.26,PT,1689981594
384,geraldton,-28.7667,114.6,9.23,93,0,3.6,AU,1689981429
385,magadan,59.5667,150.8,19.74,85,93,3.68,RU,1689981469
386,luderitz,-26.6481,15.1594,13.68,55,67,3.09,NA,1689981595
387,a estrada,42.6833,-8.4833,17.18,90,25,1.73,ES,1689981595
388,port saint john's,-31.6229,29.5448,14.19,77,83,3.56,ZA,1689981595
389,akureyri,65.6835,-18.0878,11.96,76,75,0.0,IS,1689981595
390,zahirabad,17.6833,77.6167,22.0,93,100,7.39,IN,1689981596
391,kerikeri,-35.2268,173.9474,13.28,81,45,0.89,NZ,1689981596
392,la palma,33.8464,-118.0467,37.59,61,20,3.6,US,1689981596
393,phalaborwa,-23.943,31.1411,13.6,90,100,2.74,ZA,1689981421
394,whistler,50.1164,-122.9695,23.66,39,29,3.08,CA,1689981596
395,nizhnesortymskiy,62.4397,71.7603,17.66,83,74,1.6,RU,1689981597
396,portland,45.5234,-122.6762,32.87,39,0,3.6,US,1689981454
397,saldanha,-33.0117,17.9442,11.22,64,100,1.09,ZA,1689981597
398,laguna niguel,33.5225,-117.7076,36.73,67,91,1.79,US,1689981598
399,cambria,35.5641,-121.0808,43.41,49,55,4.13,US,1689981598
400,tete,-16.1564,33.5867,21.05,68,40,3.6,MZ,1689981598
401,sussex,41.1834,-74.6663,27.58,74,75,2.06,US,1689981598
402,mancio lima,-7.6142,-72.8958,28.04,78,20,0.0,BR,1689981599
403,san jose del guaviare,2.5729,-72.6459,23.03,95,92,1.07,CO,1689981599
404,novyy urengoy,66.0833,76.6333,19.51,73,100,0.88,RU,1689981599
405,port douglas,-16.4833,145.4667,22.66,67,0,1.66,AU,1689981599
406,hotan,37.0997,79.9269,30.01,17,100,7.6,CN,1689981600
407,mbandaka,0.0487,18.2603,23.93,69,96,1.12,CD,1689981565
408,kingscliff,-28.2667,153.5667,17.65,48,0,4.12,AU,1689981600
409,aden,12.7794,45.0367,30.3,70,87,3.56,YE,1689981600
410,ibotirama,-12.1853,-43.2206,24.23,49,58,3.18,BR,1689981455
411,constantia,44.1833,28.65,20.39,83,0,4.72,RO,1689981601
412,brawley,32.9787,-115.5303,47.14,7,6,2.7,US,1689981441
413,yangambi,0.8102,24.4336,23.0,76,58,0.65,CD,1689981602
414,manta,-0.95,-80.7333,27.78,65,75,4.47,EC,1689981602
415,paracuru,-3.41,-39.0306,26.73,79,10,5.25,BR,1689981602
416,cape coast,5.1053,-1.2466,24.44,90,64,5.37,GH,1689981491
417,ola,59.5833,151.2833,20.08,87,99,3.35,RU,1689981603
418,gbarnga,6.9956,-9.4722,20.88,100,58,0.67,LR,1689981321
419,ledec nad sazavou,49.6952,15.2777,16.13,87,87,2.92,CZ,1689981604
420,mutuali,-14.8706,37.0044,18.77,74,82,1.7,MZ,1689981604
421,xining,36.6167,101.7667,12.06,57,0,1.31,CN,1689981604
422,nova vicosa,-17.8919,-39.3719,22.39,66,100,5.74,BR,1689981437
423,andalgala,-27.5819,-66.3165,24.71,12,84,3.78,AR,1689981605
424,joshimath,30.5667,79.5667,22.38,96,100,0.45,IN,1689981605
425,cobh,51.8572,-8.2992,13.58,94,75,5.14,IE,1689981605
426,bani walid,31.7566,13.9942,26.75,47,0,2.88,LY,1689981605
427,kalemie,-5.9475,29.1947,21.53,57,1,0.53,CD,1689981606
428,codrington,-38.2667,141.9667,10.0,87,99,5.44,AU,1689981606
429,al jawf,29.5,38.75,29.95,19,5,3.54,SA,1689981606
430,tommot,58.9564,126.2925,16.96,88,78,3.47,RU,1689981606
431,epalinges,46.5518,6.6683,16.83,74,73,1.04,CH,1689981606
432,nar'yan-mar,67.6713,53.087,8.12,94,84,6.1,RU,1689981607
433,n'zeto,-7.2312,12.8666,21.02,91,51,2.8,AO,1689981608
434,miracema do tocantins,-9.5618,-48.3967,24.95,35,0,2.04,BR,1689981608
435,mogadishu,2.0371,45.3438,24.68,90,72,8.28,SO,1689981608
436,keflavik,64.0049,-22.5624,12.95,87,100,4.63,IS,1689981608
437,cidreira,-30.1811,-50.2056,17.77,91,32,7.65,BR,1689981609
438,shache,38.4167,77.2406,27.99,29,79,4.49,CN,1689981609
439,atraulia,26.3333,82.95,30.71,66,13,5.77,IN,1689981609
440,nouadhibou,20.931,-17.0347,21.99,83,1,6.17,MR,1689981321
441,lusambo,-4.9667,23.45,27.72,31,100,0.67,CD,1689981563
442,monrovia,6.3005,-10.7969,24.87,87,98,5.74,LR,1689981610
443,ugoofaaru,5.6667,73.0,27.97,76,100,6.45,MV,1689981407
444,varena,54.2167,24.5667,12.15,74,78,2.06,LT,1689981611
445,karystos,38.0133,24.4161,30.66,40,0,0.94,GR,1689981611
446,santiago de tolu,9.5239,-75.5814,29.72,82,70,4.54,CO,1689981611
447,viqueque,-8.8673,126.3658,23.14,73,53,0.24,TL,1689981612
448,cadale,2.7603,46.3222,24.79,88,41,8.3,SO,1689981612
449,lorengau,-2.0226,147.2712,28.24,77,71,2.13,PG,1689981612
450,nevsehir,38.9167,34.6667,24.56,36,0,4.12,TR,1689981439
451,minas de marcona,-15.2119,-75.1103,13.91,81,5,5.59,PE,1689981403
452,qarauyl,48.9451,79.255,19.19,61,51,2.14,KZ,1689981613
453,tsumeb,-19.2333,17.7167,18.53,26,0,2.51,NA,1689981613
454,yerofey pavlovich,53.9667,121.9667,17.37,61,100,0.88,RU,1689981614
455,vadso,70.0744,29.7487,8.49,93,100,7.72,NO,1689981614
456,vrede,-27.4257,29.1659,4.77,92,91,2.72,ZA,1689981614
457,richards bay,-28.783,32.0377,14.9,74,44,5.47,ZA,1689981614
458,cam ranh,11.9214,109.1591,26.98,89,40,0.51,VN,1689981615
459,al manzalah,31.1582,31.937,26.24,65,0,2.34,EG,1689981615
460,olyokminsk,60.3736,120.4264,15.85,92,100,1.1,RU,1689981615
461,kittila,67.6647,24.8936,10.08,81,100,4.12,FI,1689981615
462,forster,-32.1667,152.5167,14.1,63,52,6.11,AU,1689981616
463,freetown,8.484,-13.2299,24.93,90,95,4.13,SL,1689981616
464,pamanukan,-6.2842,107.8106,22.52,76,56,2.66,ID,1689981473
465,kuala belait,4.5833,114.1833,24.09,91,100,2.43,BN,1689981423
466,karukh,34.4811,62.5863,21.48,26,0,6.22,AF,1689981616
467,khash,28.2211,61.2158,26.64,20,50,0.64,IR,1689981617
468,yemetsk,63.4721,41.7941,12.77,97,100,2.01,RU,1689981617
469,general mosconi,-23.1851,-62.303,31.19,26,0,10.37,AR,1689981617
470,xuddur,4.1213,43.8894,22.72,76,84,10.08,SO,1689981617
471,manakara,-22.1333,48.0167,19.58,90,88,2.39,MG,1689981618
472,kruhlaye,54.2466,29.7957,12.6,75,31,3.01,BY,1689981618
473,summerland,49.5998,-119.6691,35.69,23,40,2.57,CA,1689981618
474,cedeira,43.6797,-8.0209,18.87,83,59,5.86,ES,1689981618
475,yur'yevets,57.3201,43.1041,12.47,82,48,4.32,RU,1689981619
476,champerico,14.3,-91.9167,33.3,70,92,4.51,GT,1689981619
477,arafat,21.3594,39.9664,34.65,15,100,1.6,SA,1689981619
478,malkara,40.89,26.9011,21.24,77,0,2.15,TR,1689981467
479,kuusamo,65.9667,29.1833,10.02,94,100,3.44,FI,1689981620
480,ko pha ngan,9.7578,100.0291,24.38,76,100,8.72,TH,1689981620
481,meulaboh,4.1363,96.1285,24.5,91,98,1.42,ID,1689981465
482,ilheus,-14.7889,-39.0494,21.9,100,100,3.09,BR,1689981431
483,biograd na moru,43.9433,15.4519,23.39,74,12,3.98,HR,1689981621
484,kasongo-lunda,-6.4667,16.8167,23.43,47,32,0.66,CD,1689981563
485,villa gesell,-37.2639,-56.973,20.03,90,100,5.44,AR,1689981621
486,yanam,16.7333,82.2167,25.83,85,69,3.83,IN,1689981451
487,santana,-0.0583,-51.1817,27.1,83,0,2.06,BR,1689981439
488,grand falls-windsor,48.9332,-55.6649,23.61,77,82,4.66,CA,1689981622
489,les sables-d'olonne,46.6667,-1.8333,14.44,82,3,4.55,FR,1689981623
490,mili,6.0815,171.735,27.68,83,100,7.25,MH,1689981623
491,campbellsville,37.3434,-85.3419,27.07,58,54,0.45,US,1689981623
492,kuhmo,64.1333,29.5167,10.59,98,100,3.17,FI,1689981624
493,upata,8.0086,-62.3989,28.44,62,96,1.25,VE,1689981624
494,chulakkurgan,43.765,69.1814,25.02,29,0,5.01,KZ,1689981624
495,yurimaguas,-5.9,-76.0833,28.04,60,50,1.29,PE,1689981624
496,griffith,41.5284,-87.4237,27.36,60,0,3.6,US,1689981625
497,palenque,17.5167,-91.9667,33.09,62,40,0.0,MX,1689981625
498,maceio,-9.6658,-35.7353,24.69,83,75,1.54,BR,1689981625
499,nuku'alofa,-21.1333,-175.2,27.19,69,20,2.06,TO,1689981540
500,mbuji-mayi,-6.15,23.6,26.79,30,57,1.88,CD,1689981425
501,big bend,-26.8167,31.9333,20.54,88,100,0.0,SZ,1689981626
502,ashland,40.8167,-82.2665,24.15,70,62,3.01,US,1689981626
503,pandan,14.0453,124.1694,27.99,85,59,2.75,PH,1689981626
504,tra vinh,9.9347,106.3453,23.98,95,100,2.82,VN,1689981627
505,ebon,4.582,168.6964,25.05,88,100,2.38,MH,1689981627
506,puerto baquerizo moreno,-0.9,-89.6,24.5,84,94,6.25,EC,1689981627
507,haifa,32.8156,34.9892,25.71,77,0,1.35,IL,1689981627
508,galappo,-4.2667,35.85,14.1,82,5,1.59,TZ,1689981627
509,savannakhet,16.566,104.751,24.56,95,87,1.68,LA,1689981628
510,nava,28.4167,-100.7667,39.61,18,0,5.02,MX,1689981628
511,crane,31.3974,-102.3501,37.74,14,19,6.83,US,1689981628
512,edissiya,44.0511,44.5408,23.79,59,48,4.76,RU,1689981628
513,hammerfest,70.6634,23.6821,9.25,81,20,5.66,NO,1689981629
514,kalmunai,7.4167,81.8167,26.23,66,100,3.15,LK,1689981491
515,bel ombre,-4.6167,55.4167,25.91,73,40,4.12,SC,1689981629
516,cassilandia,-19.1133,-51.7342,22.62,44,0,2.4,BR,1689981629
517,hohhot,40.8106,111.6522,17.16,88,20,1.0,CN,1689981630
518,shatrovo,56.5167,64.6333,13.17,80,19,3.77,RU,1689981630
519,cockburn town,21.4612,-71.1419,28.19,79,59,6.18,TC,1689981630
520,sheboygan,43.7333,-87.9334,28.71,53,0,3.09,US,1689981630
521,la ronge,55.1001,-105.2842,25.14,33,75,5.14,CA,1689981631
522,shitanjing,39.2342,106.3439,21.0,42,66,1.58,CN,1689981563
523,kem',64.9555,34.5793,11.02,94,100,6.77,RU,1689981631
524,hiratacho,35.4333,132.8167,27.01,89,20,2.06,JP,1689981632
525,ixtapa,20.7,-105.2,30.68,79,75,3.6,MX,1689981409
526,verkhnevilyuysk,63.4453,120.3167,17.87,81,16,0.4,RU,1689981632
527,ankang,32.68,109.0172,23.97,87,0,0.72,CN,1689981344
528,al ghayzah,16.2079,52.176,25.37,91,94,2.34,YE,1689981632
529,veraval,20.9,70.3667,27.45,87,99,6.78,IN,1689981444
530,ploudalmezeau,48.5333,-4.65,14.29,88,100,2.06,FR,1689981633
531,bocaiuva,-17.1078,-43.815,21.84,71,99,3.39,BR,1689981633
532,tazacorte,28.629,-17.9293,23.54,64,40,7.2,ES,1689981633
533,sterling,39.0062,-77.4286,29.5,60,75,4.47,US,1689981483
534,fengrun,39.8333,118.1167,20.91,94,100,4.32,CN,1689981347
535,trail,49.0998,-117.7022,36.11,16,97,2.82,CA,1689981634
536,burao,9.5221,45.5336,23.91,53,72,13.11,SO,1689981634
537,aberdeen,57.1437,-2.0981,11.27,95,75,0.51,GB,1689981635
538,orangeburg,33.4918,-80.8557,32.98,62,0,3.09,US,1689981635
539,sarai akil,25.3833,81.5167,31.95,59,7,5.95,IN,1689981591
540,kalyandurg,14.5452,77.1055,23.21,77,100,10.75,IN,1689981542
541,tralee,52.2704,-9.7026,13.67,96,100,3.93,IE,1689981636
542,puerto leguizamo,-0.1934,-74.7819,22.71,95,88,1.28,CO,1689981636
543,banda aceh,5.5577,95.3222,26.88,74,91,5.91,ID,1689981637
544,dolores,-36.3132,-57.6792,20.31,81,100,6.36,AR,1689981637
545,bonito,-21.1211,-56.4819,23.86,42,0,1.99,BR,1689981637
546,darwin,-12.4611,130.8418,23.99,83,0,2.06,AU,1689981619
547,pimenta bueno,-11.6725,-61.1936,25.8,32,0,1.19,BR,1689981421
548,krasyliv,49.6519,26.9725,16.44,65,89,2.41,UA,1689981638
549,aras-asan,8.8908,126.3033,25.58,88,100,2.73,PH,1689981638
550,embarcacion,-23.209,-64.096,21.23,74,2,0.72,AR,1689981638
551,terenozek,45.05,64.9833,25.16,34,12,4.17,KZ,1689981639
552,shetpe,44.1667,52.1167,27.72,38,39,1.43,KZ,1689981639
553,corner brook,48.9667,-57.9484,24.09,91,40,2.43,CA,1689981463
554,bucerias,20.75,-105.3333,31.1,79,75,3.6,MX,1689981639
555,celestun,20.8667,-90.4,28.47,78,87,5.54,MX,1689981640
556,papao,-17.75,-149.55,27.82,62,8,5.02,PF,1689981640
557,yusufeli,40.8204,41.5443,20.15,76,10,0.49,TR,1689981640
558,ulsteinvik,62.3432,5.8487,14.86,81,45,3.58,NO,1689981640
559,mejit,10.2753,170.8646,28.61,79,100,6.87,MH,1689981641
560,sumbe,-11.2061,13.8437,19.8,93,60,2.93,AO,1689981641
561,levuka,50.1834,-105.4011,29.85,26,20,3.6,CA,1689981641
562,akjoujt,19.6969,-14.4164,36.7,17,1,2.34,MR,1689981641
563,dongola,19.1667,30.4833,36.2,12,96,4.2,SD,1689981642
564,bryne,58.7354,5.6477,13.09,89,40,3.6,NO,1689981642
565,warman,52.3168,-106.5679,27.95,32,20,4.63,CA,1689981642
566,atar,20.5169,-13.0499,36.34,15,1,3.31,MR,1689981643
567,vorkuta,67.5,64.0,16.22,90,54,2.81,RU,1689981643
568,mazamari,-11.3258,-74.5308,24.53,69,77,0.92,PE,1689981643
569,daye,30.0833,114.95,25.48,97,100,1.85,CN,1689981357
570,brewer,44.7967,-68.7614,22.43,86,75,3.09,US,1689981644
571,pikalevo,59.5183,34.1664,13.18,86,100,4.12,RU,1689981644
572,nagqu,31.5,92.0,1.71,74,10,1.32,CN,1689981353
573,areka,7.0667,37.7,15.76,91,100,1.14,ET,1689981565
574,kavaratti,10.5669,72.642,28.18,80,100,9.2,IN,1689981465
575,mount isa,-20.7333,139.5,14.87,41,0,7.2,AU,1689981645
576,cyangugu,-2.4846,28.9075,15.13,70,28,0.53,RW,1689981553
577,alto araguaia,-17.3147,-53.2153,21.5,41,0,2.14,BR,1689981645
578,tarrafal de sao nicolau,16.5667,-24.3667,25.59,83,23,5.43,CV,1689981646
